Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture,GW
Reijnders,MID,Man City,6.0,0.1,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,1,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away),1
N.Gonzalez,MID,Man City,5.5,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,1,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away),1
Kovačić,MID,Man City,5.5,0.1,1.0,a,27,0,0,0,0,0,0,0.01,0.0,0.01,0.1,0,0,0,0,0,0,0,True,2,1,Bournemouth,0.0,0.0,0.0,0.0,3,0,1,0,0,Bournemouth (Away),1
Echeverri,MID,Man City,5.0,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,1,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away),1
Phillips,MID,Man City,5.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,1,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away),1
Mukasa,MID,Man City,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,1,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away),1
Monga,MID,Man City,5.0,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,1,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away),1
Haaland,FWD,Man City,15.5,68.8,2.0,a,90,0,0,0,1,0,0,0.02,0.74,0.76,0.65,0,0,0,0,0,0,1,True,2,1,Bournemouth,0.0,0.0,0.0,0.0,6,0,2,0,0,Bournemouth (Away),1
Anderson,MID,Man City,6.5,7.1,2.0,d,62,0,0,0,1,0,0,0.25,0.0,0.25,0.55,0,0,0,0,0,0,1,True,2,1,Bournemouth,0.0,0.0,0.0,0.0,14,0,2,0,0,Bournemouth (Away),1
Rulli,GKP,Man City,5.0,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,1,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away),1
Tielemans,MID,Man Utd,6.0,2.5,2.0,a,66,0,0,0,2,0,0,0.11,0.04,0.15,0.94,0,0,0,0,0,0,1,False,2,0,Hull City,0.0,0.0,0.0,0.0,13,0,2,0,0,Hull City (Home),1
Andrey Santos,MID,Man Utd,5.0,1.0,2.0,a,66,0,0,0,2,0,0,0.23,0.0,0.23,0.94,0,0,0,0,0,0,1,False,2,0,Hull City,0.0,0.0,0.0,0.0,17,0,2,0,0,Hull City (Home),1
Darlow,GKP,Man Utd,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
Lammens,GKP,Man Utd,5.0,16.1,1.0,a,90,0,0,2,2,0,0,0.0,0.0,0.0,1.01,0,0,0,0,0,0,1,False,2,0,Hull City,0.0,0.0,0.0,0.0,7,0,1,0,0,Hull City (Home),1
Bayindir,GKP,Man Utd,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
Heaton,GKP,Man Utd,4.0,0.1,0.0,i,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
Dorgu,MID,Man Utd,6.0,1.2,0.0,a,45,0,0,0,2,0,0,0.03,0.47,0.5,0.92,0,0,0,0,1,0,1,False,2,0,Hull City,0.0,0.0,0.0,0.0,-11,0,0,0,0,Hull City (Home),1
De Ligt,DEF,Man Utd,5.0,0.0,0.0,i,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
Dalot,DEF,Man Utd,5.0,2.6,1.0,a,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,6,0,1,0,0,Hull City (Home),1
Maguire,DEF,Man Utd,5.0,17.7,1.0,a,90,0,0,0,2,0,0,0.4,0.04,0.44,1.01,0,0,0,0,0,0,1,False,2,0,Hull City,0.0,0.0,0.0,0.0,15,0,1,0,0,Hull City (Home),1
Martinez,DEF,Man Utd,5.0,1.4,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
Yoro,DEF,Man Utd,5.0,0.7,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
Heaven,DEF,Man Utd,4.5,0.4,1.0,a,90,0,0,0,2,0,0,0.04,0.12,0.16,1.01,0,0,0,0,0,0,1,False,2,0,Hull City,0.0,0.0,0.0,0.0,5,0,1,0,0,Hull City (Home),1
Mazraoui,DEF,Man Utd,4.5,0.7,1.0,a,79,0,0,0,2,0,0,0.05,0.22,0.27,1.01,0,0,0,0,0,0,1,False,2,0,Hull City,0.0,0.0,0.0,0.0,8,0,1,0,0,Hull City (Home),1
Shaw,DEF,Man Utd,4.5,20.5,1.0,a,90,0,0,0,2,0,0,0.26,0.0,0.26,1.01,0,0,0,0,0,0,1,False,2,0,Hull City,0.0,0.0,0.0,0.0,13,0,1,0,0,Hull City (Home),1
Amass,DEF,Man Utd,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
Fredricson,DEF,Man Utd,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
B.Fernandes,MID,Man Utd,12.0,50.1,2.0,a,90,0,0,0,2,0,0,0.26,0.08,0.34,1.01,0,0,0,0,0,0,1,False,2,0,Hull City,0.0,0.0,0.0,0.0,18,0,2,0,0,Hull City (Home),1
Mbeumo,MID,Man Utd,8.0,37.3,2.0,a,90,0,0,0,2,0,0,0.23,0.5,0.73,1.01,0,0,0,0,0,0,1,False,2,0,Hull City,0.0,0.0,0.0,0.0,12,0,2,0,0,Hull City (Home),1
Cunha,MID,Man Utd,8.0,9.8,2.0,a,79,0,0,0,2,0,0,0.21,0.24,0.45,1.01,0,0,0,0,0,0,1,False,2,0,Hull City,0.0,0.0,0.0,0.0,14,0,2,0,0,Hull City (Home),1
Rashford,MID,Man Utd,7.0,1.7,1.0,a,45,0,0,0,0,0,0,0.1,0.0,0.1,0.09,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,9,0,1,0,0,Hull City (Home),1
Mount,MID,Man Utd,5.5,0.0,0.0,d,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
Amad,MID,Man Utd,6.0,1.3,0.0,d,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
Mainoo,MID,Man Utd,5.5,1.0,1.0,a,23,0,0,0,0,0,0,0.01,0.07,0.08,0.07,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,7,0,1,0,0,Hull City (Home),1
Ugarte,MID,Man Utd,5.0,0.0,0.0,i,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
J.Fletcher,MID,Man Utd,5.0,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
Lacey,MID,Man Utd,5.0,0.0,1.0,a,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,3,0,1,0,0,Hull City (Home),1
Collyer,MID,Man Utd,5.0,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
Bendito Mantato,MID,Man Utd,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
Fletcher,MID,Man Utd,4.5,0.3,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
Šeško,FWD,Man Utd,7.0,1.6,1.0,a,23,0,0,0,0,0,0,0.0,0.04,0.04,0.07,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,2,0,1,0,0,Hull City (Home),1
Zirkzee,FWD,Man Utd,5.5,0.6,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
Obi,FWD,Man Utd,4.5,1.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,0,Hull City (Home),1
Pope,GKP,Newcastle,5.0,1.3,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,Liverpool (Away),1
Gillespie,GKP,Newcastle,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,Liverpool (Away),1
Jaouen,GKP,Newcastle,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,Liverpool (Away),1
Thiaw,DEF,Newcastle,5.0,1.7,3.0,a,90,0,0,0,2,0,0,0.0,0.0,0.0,2.98,0,0,0,0,0,0,1,True,2,2,Liverpool,0.0,0.0,0.0,0.0,0,0,3,0,0,Liverpool (Away),1
Schär,DEF,Newcastle,5.0,0.3,1.0,a,1,0,0,0,1,0,0,0.0,0.0,0.0,0.79,0,0,0,0,0,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,-1,0,1,0,0,Liverpool (Away),1
Botman,DEF,Newcastle,5.0,0.5,3.0,a,90,0,0,0,2,0,0,0.01,0.0,0.01,2.98,0,0,0,0,0,0,1,True,2,2,Liverpool,0.0,0.0,0.0,0.0,4,0,3,0,0,Liverpool (Away),1
Burn,DEF,Newcastle,5.0,2.1,0.0,i,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,Liverpool (Away),1
Hall,DEF,Newcastle,5.0,3.9,3.0,a,90,0,0,0,2,0,0,0.35,0.0,0.35,2.98,0,0,0,0,0,0,1,True,2,2,Liverpool,0.0,0.0,0.0,0.0,8,0,3,0,0,Liverpool (Away),1
Livramento,DEF,Newcastle,5.0,0.0,0.0,i,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,Liverpool (Away),1
A.Murphy,DEF,Newcastle,4.0,0.1,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,Liverpool (Away),1
Barnes,MID,Newcastle,6.0,1.1,2.0,a,90,0,0,0,2,0,0,0.02,0.07,0.09,2.98,0,0,0,0,0,0,1,True,2,2,Liverpool,0.0,0.0,0.0,0.0,12,0,2,0,0,Liverpool (Away),1
Elanga,MID,Newcastle,6.0,1.3,9.0,a,75,1,0,0,1,1,0,0.01,0.22,0.23,1.94,0,0,0,0,0,0,1,True,2,2,Liverpool,0.0,0.0,0.0,0.0,31,2,9,0,0,Liverpool (Away),1
J.Ramsey,MID,Newcastle,5.0,0.4,0.0,a,34,0,0,0,1,0,0,0.01,0.06,0.07,1.5,0,0,0,0,1,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,1,0,0,0,0,Liverpool (Away),1
J.Murphy,MID,Newcastle,6.0,0.2,0.0,a,14,0,0,0,1,0,0,0.0,0.0,0.0,1.04,0,0,0,0,1,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,-1,0,0,0,0,Liverpool (Away),1
Joelinton,MID,Newcastle,5.5,0.0,0.0,i,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,Liverpool (Away),1
L.Miley,MID,Newcastle,5.5,0.1,3.0,a,75,0,0,0,1,0,0,0.01,0.05,0.06,1.94,0,0,0,0,1,0,1,True,2,2,Liverpool,0.0,0.0,0.0,0.0,13,0,3,0,0,Liverpool (Away),1
Willock,MID,Newcastle,5.0,0.2,6.0,a,34,1,0,0,1,1,0,0.17,0.09,0.26,1.5,0,0,0,0,0,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,28,0,6,0,0,Liverpool (Away),1
Touré,MID,Newcastle,6.0,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,Liverpool (Away),1
Steur,MID,Newcastle,5.0,0.1,1.0,a,55,0,0,0,1,0,0,0.0,0.0,0.0,1.48,0,0,0,0,0,0,1,True,2,2,Liverpool,0.0,0.0,0.0,0.0,3,0,1,0,0,Liverpool (Away),1
Woltemade,FWD,Newcastle,6.0,1.7,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,Liverpool (Away),1
Wissa,FWD,Newcastle,6.0,2.3,4.0,a,90,0,1,0,1,0,1,0.02,1.0,1.02,2.19,0,0,0,0,1,0,1,True,2,2,Liverpool,0.0,0.0,0.0,0.0,7,0,4,0,0,Liverpool (Away),1
Osula,FWD,Newcastle,6.0,1.1,4.0,a,55,0,1,0,1,0,1,0.14,0.06,0.2,1.48,0,0,0,0,0,0,1,True,2,2,Liverpool,0.0,0.0,0.0,0.0,18,0,4,0,0,Liverpool (Away),1
Neave,FWD,Newcastle,4.5,0.8,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,Liverpool (Away),1
Bamba,MID,Newcastle,5.0,0.1,1.0,a,14,0,0,0,1,0,0,0.0,0.0,0.0,1.04,0,0,0,0,0,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,5,0,1,0,0,Liverpool (Away),1
Horníček,GKP,Newcastle,5.0,0.7,1.0,a,90,0,0,5,2,0,0,0.0,0.0,0.0,2.98,0,0,0,0,1,0,1,True,2,2,Liverpool,0.0,0.0,0.0,0.0,12,0,1,0,0,Liverpool (Away),1
Dedić,DEF,Newcastle,4.5,0.3,1.0,a,90,0,0,0,2,0,0,0.0,0.03,0.03,2.98,0,0,0,0,0,0,1,True,2,2,Liverpool,0.0,0.0,0.0,0.0,-1,0,1,0,0,Liverpool (Away),1
Shahar,DEF,Newcastle,4.0,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2,2,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,Liverpool (Away),1
Sels,GKP,Nott'm Forest,5.0,1.6,2.0,a,90,0,0,2,1,0,0,0.0,0.0,0.0,0.47,0,0,0,0,0,0,1,True,0,1,Leeds,0.0,0.0,0.0,0.0,11,0,2,0,0,Leeds (Away),1
John,GKP,Nott'm Forest,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,0,0,0,0,0,Leeds (Away),1
N.Williams,DEF,Nott'm Forest,5.0,9.7,2.0,a,90,0,0,0,1,0,0,0.02,0.0,0.02,0.47,0,0,0,0,0,0,1,True,0,1,Leeds,0.0,0.0,0.0,0.0,13,0,2,0,0,Leeds (Away),1
Morato,DEF,Nott'm Forest,5.0,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,0,0,0,0,0,Leeds (Away),1
Milenković,DEF,Nott'm Forest,5.5,1.9,2.0,a,90,0,0,0,1,0,0,0.02,0.11,0.13,0.47,0,0,0,0,0,0,1,True,0,1,Leeds,0.0,0.0,0.0,0.0,4,0,2,0,0,Leeds (Away),1
Murillo,DEF,Nott'm Forest,5.5,1.7,4.0,a,90,0,0,0,1,0,0,0.28,0.0,0.28,0.47,0,0,0,0,0,0,1,True,0,1,Leeds,0.0,0.0,0.0,0.0,15,0,4,0,0,Leeds (Away),1
Aina,DEF,Nott'm Forest,4.5,3.6,5.0,a,73,0,0,0,0,0,0,0.17,0.04,0.21,0.34,1,0,0,0,1,0,1,True,0,1,Leeds,0.0,0.0,0.0,0.0,24,0,5,0,0,Leeds (Away),1
Jair Cunha,DEF,Nott'm Forest,4.5,0.2,1.0,a,90,0,0,0,1,0,0,0.0,0.0,0.0,0.47,0,0,0,0,1,0,1,True,0,1,Leeds,0.0,0.0,0.0,0.0,5,0,1,0,0,Leeds (Away),1
Savona,DEF,Nott'm Forest,4.5,0.0,0.0,i,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,0,0,0,0,0,Leeds (Away),1
O.Richards,DEF,Nott'm Forest,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,0,0,0,0,0,Leeds (Away),1
Abbott,DEF,Nott'm Forest,4.0,0.3,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,0,0,0,0,0,Leeds (Away),1
Netz,DEF,Nott'm Forest,4.5,0.0,1.0,a,16,0,0,0,1,0,0,0.0,0.0,0.0,0.13,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,-2,0,1,0,0,Leeds (Away),1
Bindon,DEF,Nott'm Forest,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,0,0,0,0,0,Leeds (Away),1
Gibbs-White,MID,Nott'm Forest,8.0,10.7,2.0,d,90,0,0,0,1,0,0,0.06,0.13,0.19,0.47,0,0,0,0,0,0,1,True,0,1,Leeds,0.0,0.0,0.0,0.0,10,0,2,0,0,Leeds (Away),1
Hudson-Odoi,MID,Nott'm Forest,6.0,0.3,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,0,0,0,0,0,Leeds (Away),1
Ndoye,MID,Nott'm Forest,5.5,0.4,3.0,a,61,0,0,0,0,0,0,0.0,0.0,0.0,0.25,1,0,0,0,0,0,1,True,0,1,Leeds,0.0,0.0,0.0,0.0,5,0,3,0,0,Leeds (Away),1
Hutchinson,MID,Nott'm Forest,5.5,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,0,0,0,0,0,Leeds (Away),1
Bakwa,MID,Nott'm Forest,5.5,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,0,0,0,0,0,Leeds (Away),1
McAtee,MID,Nott'm Forest,5.5,0.0,3.0,a,73,0,0,0,0,0,0,0.16,0.0,0.16,0.34,1,0,0,0,0,0,1,True,0,1,Leeds,0.0,0.0,0.0,0.0,18,0,3,0,0,Leeds (Away),1
Dominguez,MID,Nott'm Forest,5.0,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,0,0,0,0,0,Leeds (Away),1
I.Sangaré,MID,Nott'm Forest,5.0,1.0,2.0,a,90,0,0,0,1,0,0,0.01,0.03,0.04,0.47,0,0,0,0,0,0,1,True,0,1,Leeds,0.0,0.0,0.0,0.0,10,0,2,0,0,Leeds (Away),1
Yates,MID,Nott'm Forest,4.5,1.6,0.0,i,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,0,0,0,0,0,Leeds (Away),1
Wood,FWD,Nott'm Forest,6.0,1.7,1.0,a,28,0,0,0,1,0,0,0.01,0.12,0.13,0.22,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,3,0,1,0,0,Leeds (Away),1
Igor Jesus,FWD,Nott'm Forest,6.0,4.1,2.0,a,90,0,0,0,1,0,0,0.02,0.22,0.24,0.47,0,0,0,0,0,0,1,True,0,1,Leeds,0.0,0.0,0.0,0.0,8,0,2,0,0,Leeds (Away),1
Kalimuendo,FWD,Nott'm Forest,5.5,0.1,1.0,a,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,3,0,1,0,0,Leeds (Away),1
Schlager,MID,Nott'm Forest,5.0,0.1,1.0,a,16,0,0,0,1,0,0,0.0,0.0,0.0,0.13,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,3,0,1,0,0,Leeds (Away),1
Diomande,DEF,Nott'm Forest,5.5,0.8,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,0,0,0,0,0,Leeds (Away),1
Benda,GKP,Nott'm Forest,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0,1,Leeds,0.0,0.0,0.0,0.0,0,0,0,0,0,Leeds (Away),1
Van Hecke,DEF,Spurs,5.0,10.3,1.0,a,90,0,0,0,3,0,0,0.03,0.0,0.03,3.87,0,0,0,0,0,0,1,False,3,0,Brentford,0.0,0.0,0.0,0.0,3,0,1,0,0,Brentford (Home),1
Tonali,MID,Spurs,5.5,4.0,2.0,a,90,0,0,0,3,0,0,0.06,0.04,0.1,3.87,0,0,0,0,0,0,1,False,3,0,Brentford,0.0,0.0,0.0,0.0,14,0,2,0,0,Brentford (Home),1
Vicario,GKP,Spurs,4.5,0.3,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,3,0,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,Brentford (Home),1
Austin,GKP,Spurs,4.0,0.9,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,3,0,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,Brentford (Home),1
Kinsky,GKP,Spurs,4.5,23.5,2.0,a,90,0,0,5,3,0,0,0.0,0.0,0.0,3.87,0,0,0,0,0,0,1,False,3,0,Brentford,0.0,0.0,0.0,0.0,15,0,2,0,0,Brentford (Home),1
Dubravka,GKP,Spurs,4.0,19.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,3,0,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,Brentford (Home),1
Senesi,DEF,Spurs,6.0,8.0,3.0,a,90,0,0,0,3,0,0,0.02,0.0,0.02,3.87,0,0,0,0,0,0,1,False,3,0,Brentford,0.0,0.0,0.0,0.0,10,0,3,0,0,Brentford (Home),1
Pedro Porro,DEF,Spurs,5.5,14.5,0.0,d,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,3,0,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,Brentford (Home),1
Romero,DEF,Spurs,5.0,0.2,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,3,0,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,Brentford (Home),1
Danso,DEF,Spurs,5.0,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,3,0,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,Brentford (Home),1
Robertson,DEF,Spurs,4.5,3.9,3.0,a,90,0,0,0,3,0,0,0.06,0.0,0.06,3.87,0,0,0,0,0,0,1,False,3,0,Brentford,0.0,0.0,0.0,0.0,13,0,3,0,0,Brentford (Home),1
Van de Ven,DEF,Spurs,5.0,4.6,0.0,d,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,3,0,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,Brentford (Home),1
Spence,DEF,Spurs,4.5,0.6,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,3,0,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,Brentford (Home),1
Udogie,DEF,Spurs,4.5,0.5,1.0,a,4,0,0,0,0,0,0,0.02,0.0,0.02,0.44,0,0,0,0,0,0,0,False,3,0,Brentford,0.0,0.0,0.0,0.0,3,0,1,0,0,Brentford (Home),1
Phillips,DEF,Spurs,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,3,0,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,Brentford (Home),1
